episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
468,1,50.319,8.413,52.804,0.000,0.000,1,goal
469,1,50.130,6.069,24.480,0.000,0.000,1,goal
470,2,50.730,14.155,166.833,0.000,0.000,1,goal
471,1,0.000,0.000,0.000,0.000,0.000,0,not_found
472,5,-46.940,32.142,507.356,0.000,0.000,1,goal
473,1,50.253,8.085,44.868,0.000,0.000,1,goal
474,7,-196.402,22.830,683.301,0.000,0.166,0,collision
475,2,-199.390,14.205,167.531,0.000,0.154,0,collision
476,1,0.000,0.000,0.000,0.000,0.000,0,not_found
477,2,50.538,14.971,210.439,0.000,0.000,1,goal
478,1,0.000,0.000,0.000,0.000,0.000,0,not_found
479,1,50.235,7.556,41.658,0.000,0.000,1,goal
480,9,-207.027,7.048,428.928,0.000,0.032,0,collision
481,3,50.863,9.841,223.923,0.181,0.255,1,goal
482,3,-198.916,20.264,387.055,0.000,0.000,0,collision
483,2,-199.216,14.649,205.267,0.000,0.000,0,collision
484,7,-47.274,20.415,527.673,0.000,0.005,1,goal
485,1,50.119,7.324,35.176,0.000,0.000,1,goal
486,3,-198.685,20.262,414.006,0.000,0.218,0,collision
487,1,49.829,4.645,9.051,0.000,0.000,1,goal
488,5,-47.785,32.026,444.490,0.000,0.000,1,goal
489,1,0.000,0.000,0.000,0.000,0.000,0,not_found
490,2,50.330,12.683,109.247,0.000,0.065,1,goal
491,1,0.000,0.000,0.000,0.000,0.000,0,not_found
492,3,-199.221,20.083,286.277,0.000,0.384,0,collision
493,2,50.553,14.089,151.653,0.000,0.000,1,goal
494,3,-198.751,20.753,393.884,0.000,0.292,0,collision
495,3,51.121,20.131,383.857,0.000,0.068,1,goal
496,1,-200.079,3.676,4.614,0.000,0.912,0,collision
497,2,-199.595,12.819,88.639,0.000,0.004,0,collision
498,1,-200.101,5.763,23.117,0.000,0.987,0,collision
499,2,-199.708,4.519,63.572,0.090,0.546,0,collision
500,4,51.610,26.806,397.259,0.000,0.000,1,goal
501,1,0.000,0.000,0.000,0.000,0.000,0,not_found
502,1,50.168,7.172,39.341,0.000,0.000,1,goal
503,1,-199.809,7.133,39.109,0.000,0.000,0,collision
504,2,50.157,11.642,68.388,0.000,0.424,1,goal
505,1,49.645,5.395,17.879,0.000,0.000,1,goal
506,1,49.820,3.735,11.783,0.000,0.000,1,goal
507,1,49.902,4.046,7.736,0.000,0.000,1,goal
508,2,50.733,13.604,159.153,0.000,0.119,1,goal
509,2,-199.661,13.325,104.617,0.000,0.129,0,collision
510,3,-198.875,21.670,406.125,0.000,0.234,0,collision
511,3,-198.749,20.519,415.264,0.000,0.000,0,collision
512,1,50.162,7.549,41.616,0.000,0.000,1,goal
513,2,-199.204,14.616,188.698,0.000,0.048,0,collision
514,4,-197.565,26.874,411.973,0.000,0.209,0,collision
515,5,-197.190,32.568,548.262,0.000,0.021,0,collision
516,3,-199.026,19.226,249.040,0.000,0.176,0,collision
517,2,50.817,14.264,183.413,0.000,0.000,1,goal
518,2,50.516,13.593,119.400,0.000,0.000,1,goal
519,3,-199.062,19.600,298.944,0.000,0.000,0,collision
520,2,50.698,13.390,142.552,0.000,0.000,1,goal
521,2,50.336,13.108,91.357,0.000,0.261,1,goal
522,2,-199.409,14.189,167.312,0.000,0.036,0,collision
523,6,51.888,17.029,763.478,0.000,0.000,1,goal
524,1,50.012,6.546,26.611,0.000,0.000,1,goal
525,6,46.927,7.537,309.790,0.000,0.058,1,goal
526,2,50.365,12.642,97.602,0.000,0.018,1,goal
527,1,0.000,0.000,0.000,0.000,0.000,0,not_found
528,2,-199.720,13.182,92.060,0.000,0.643,0,collision
529,1,-200.075,3.380,2.091,0.000,0.000,0,collision
530,3,51.065,19.880,304.677,0.000,0.000,1,goal
531,4,-197.653,27.259,421.776,0.000,0.000,0,collision
532,6,52.430,18.463,539.724,0.000,0.014,1,goal
533,1,-200.185,6.335,29.984,0.000,0.541,0,collision
534,2,-199.181,14.338,200.304,0.000,0.169,0,collision
535,1,0.000,0.000,0.000,0.000,0.000,0,not_found
536,1,50.369,8.476,53.238,0.000,0.000,1,goal
537,1,-200.000,0.000,0.000,0.000,0.841,0,collision
538,1,49.870,4.767,9.322,0.000,0.000,1,goal
539,1,-199.839,5.359,14.183,0.000,0.286,0,collision
540,2,50.723,13.532,144.390,0.000,0.000,1,goal
541,2,50.470,12.722,109.683,0.000,0.021,1,goal
542,2,50.732,14.303,168.908,0.000,0.000,1,goal
543,4,-198.429,26.018,413.956,0.000,0.024,0,collision
544,6,53.170,27.650,649.120,0.019,0.130,1,goal
545,3,-198.881,20.190,412.178,0.000,0.000,0,collision
546,1,-200.017,7.362,35.375,0.000,0.056,0,collision
547,2,50.411,4.137,57.707,0.324,0.360,1,goal
548,2,-199.128,14.402,185.478,0.000,0.386,0,collision
549,1,0.000,0.000,0.000,0.000,0.000,0,not_found
550,3,-198.840,20.784,422.001,0.000,0.319,0,collision
551,3,-199.266,20.229,335.596,0.000,0.215,0,collision
552,2,-199.293,13.475,157.359,0.000,0.161,0,collision
553,3,-198.922,20.152,310.256,0.000,0.127,0,collision
554,1,49.900,3.890,7.393,0.000,0.000,1,goal
555,2,50.736,14.343,200.390,0.000,0.000,1,goal
556,1,50.000,0.000,0.000,0.000,0.000,1,goal
557,2,-199.640,4.521,63.602,0.161,0.918,0,collision
558,2,50.543,13.424,105.640,0.000,0.030,1,goal
559,1,0.000,0.000,0.000,0.000,0.000,0,not_found
560,2,-199.429,15.286,215.524,0.000,0.000,0,collision
561,4,-198.293,26.283,420.702,0.000,0.003,0,collision
562,4,-198.108,26.447,416.941,0.000,0.214,0,collision
563,1,50.287,7.828,48.800,0.000,0.000,1,goal
564,5,-47.422,32.294,481.063,0.000,0.000,1,goal
565,2,-199.557,12.837,99.602,0.000,0.076,0,collision
566,2,50.250,12.624,97.412,0.000,0.175,1,goal
567,4,51.716,26.116,420.409,0.000,0.000,1,goal
568,3,51.428,20.864,396.573,0.000,0.000,1,goal
569,4,52.226,26.910,420.806,0.000,0.000,1,goal
570,3,-199.268,10.171,232.396,0.023,0.474,0,collision
571,3,-198.981,19.352,293.892,0.000,0.008,0,collision
572,2,50.140,11.769,69.463,0.000,0.379,1,goal
573,3,-199.126,19.445,273.913,0.000,0.189,0,collision
574,2,-199.507,13.439,156.862,0.000,0.046,0,collision
575,1,-200.109,6.252,21.057,0.000,0.945,0,collision
576,3,-198.801,20.026,408.026,0.000,0.057,0,collision
577,2,50.807,14.291,168.747,0.000,0.000,1,goal
578,2,50.528,14.173,152.755,0.000,0.057,1,goal
579,2,50.564,12.529,107.544,0.000,0.059,1,goal
580,8,-209.383,2.484,151.505,0.026,0.149,0,collision
581,3,-199.047,20.010,284.848,0.000,0.170,0,collision
582,1,0.000,0.000,0.000,0.000,0.000,0,not_found
583,3,-198.904,20.056,356.412,0.000,0.000,0,collision
584,1,0.000,0.000,0.000,0.000,0.000,0,not_found
585,2,50.739,14.689,174.352,0.000,0.000,1,goal
586,2,50.615,13.465,117.962,0.000,0.071,1,goal
587,2,-199.154,15.340,216.398,0.000,0.448,0,collision
588,4,-198.244,26.222,394.407,0.000,0.272,0,collision
589,2,50.574,14.470,186.507,0.000,0.097,1,goal
590,1,0.000,0.000,0.000,0.000,0.000,0,not_found
591,8,-49.369,20.756,505.972,0.000,0.000,1,goal
592,1,0.000,0.000,0.000,0.000,0.000,0,not_found
593,2,-200.044,4.481,62.981,0.358,0.487,0,collision
594,2,50.743,14.155,166.833,0.000,0.000,1,goal
595,1,0.000,0.000,0.000,0.000,0.000,0,not_found
596,1,49.911,4.299,5.523,0.000,0.000,1,goal
597,1,49.878,5.801,19.380,0.000,0.000,1,goal
598,8,-199.574,12.446,736.063,0.012,0.110,0,collision
599,3,-199.103,9.700,220.343,0.000,0.487,0,collision
600,4,-197.590,26.988,418.839,0.000,0.000,0,collision
601,2,-199.464,14.399,155.712,0.000,0.297,0,collision
602,3,50.974,19.817,259.802,0.000,0.129,1,goal
603,8,-46.990,23.717,696.614,0.000,0.085,1,goal
604,2,50.338,12.746,77.784,0.000,0.100,1,goal
605,3,-198.585,20.671,419.135,0.000,0.000,0,collision
606,2,-199.656,12.073,81.647,0.000,0.409,0,collision
607,4,51.641,26.385,423.283,0.000,0.000,1,goal
608,2,50.546,13.115,114.051,0.000,0.042,1,goal
609,5,-47.514,32.571,424.798,0.000,0.000,1,goal
610,4,-198.059,26.607,421.015,0.000,0.000,0,collision
611,3,-199.270,18.949,264.408,0.000,0.182,0,collision
612,3,-198.909,19.349,293.836,0.000,0.288,0,collision
613,2,-199.690,13.505,157.778,0.000,0.000,0,collision
614,4,-201.205,4.965,147.435,0.000,0.297,0,collision
615,2,50.779,14.926,209.714,0.000,0.000,1,goal
616,1,-199.859,7.979,44.225,0.000,0.000,0,collision
617,3,-199.358,10.287,235.369,0.001,0.488,0,collision
618,1,0.000,0.000,0.000,0.000,0.000,0,not_found
619,1,-200.123,6.237,20.999,0.000,0.704,0,collision
620,2,-199.533,13.228,140.459,0.000,0.020,0,collision
621,2,-199.667,11.651,68.461,0.000,0.252,0,collision
622,1,-200.078,3.662,2.296,0.000,0.927,0,collision
623,5,52.505,32.489,515.758,0.000,0.013,1,goal
624,3,-199.516,7.592,169.604,0.325,0.040,0,collision
625,2,50.501,12.839,99.617,0.000,0.047,1,goal
626,2,-199.459,12.405,95.177,0.000,0.381,0,collision
627,2,50.274,11.698,68.860,0.000,0.297,1,goal
628,3,51.085,20.420,315.796,0.000,0.176,1,goal
629,2,50.368,11.615,68.159,0.000,0.246,1,goal
630,1,49.974,5.276,17.438,0.000,0.000,1,goal
631,3,51.025,10.253,234.501,0.333,0.421,1,goal
632,2,-199.653,12.446,85.131,0.000,0.005,0,collision
633,5,-47.381,33.138,554.825,0.000,0.023,1,goal
634,24,-234.752,3.220,477.791,0.000,0.022,0,collision
635,2,-199.523,11.900,80.034,0.000,0.494,0,collision
636,3,-198.648,20.424,412.854,0.000,0.016,0,collision
637,4,-197.720,27.680,399.584,0.000,0.227,0,collision
638,3,51.359,21.257,406.173,0.000,0.000,1,goal
639,2,50.557,13.203,115.032,0.000,0.040,1,goal
640,5,-47.376,32.910,461.412,0.000,0.000,1,goal
641,3,-198.568,20.245,413.582,0.000,0.085,0,collision
642,2,-199.306,14.874,192.587,0.000,0.253,0,collision
643,2,50.561,13.115,114.051,0.000,0.042,1,goal
644,4,-198.064,26.817,397.527,0.000,0.243,0,collision
645,3,50.839,10.309,235.949,0.031,0.253,1,goal
646,5,-47.225,32.374,544.977,0.000,0.000,1,goal
647,2,50.337,11.652,68.469,0.000,0.253,1,goal
648,6,52.247,16.393,574.468,0.000,0.050,1,goal
649,1,49.967,5.055,13.284,0.000,0.000,1,goal
650,2,50.654,14.330,184.398,0.000,0.000,1,goal
651,3,-198.637,20.656,418.738,0.000,0.073,0,collision
652,1,0.000,0.000,0.000,0.000,0.000,0,not_found
653,3,-199.063,19.641,299.787,0.000,0.111,0,collision
654,1,0.000,0.000,0.000,0.000,0.000,0,not_found
655,1,50.199,8.120,50.792,0.000,0.000,1,goal
656,2,-199.707,11.803,69.752,0.000,0.463,0,collision
657,1,49.912,6.038,20.261,0.000,0.000,1,goal
658,2,-199.289,13.389,142.536,0.000,0.198,0,collision
659,1,0.000,0.000,0.000,0.000,0.000,0,not_found
660,3,51.152,19.769,325.609,0.000,0.187,1,goal
661,2,50.289,13.193,103.255,0.000,0.038,1,goal
662,3,50.577,19.711,257.870,0.000,0.288,1,goal
663,4,51.835,26.401,423.692,0.000,0.008,1,goal
664,3,-198.808,19.770,375.188,0.000,0.053,0,collision
665,2,-199.291,14.533,172.140,0.000,0.097,0,collision
666,2,-199.104,14.881,192.697,0.000,0.203,0,collision
667,4,-198.275,26.291,396.098,0.000,0.238,0,collision
668,3,51.007,19.909,282.894,0.000,0.024,1,goal
669,2,50.605,14.063,195.931,0.000,0.001,1,goal
670,1,50.255,8.698,54.764,0.000,0.000,1,goal
671,1,50.163,7.177,39.372,0.000,0.000,1,goal
672,4,-198.310,26.490,397.155,0.000,0.166,0,collision
673,1,-199.963,8.067,44.756,0.000,0.018,0,collision
674,4,-198.287,26.527,401.847,0.000,0.247,0,collision
675,1,49.918,5.094,16.768,0.000,0.000,1,goal
676,3,-198.624,20.603,412.133,0.000,0.000,0,collision
677,2,50.189,11.722,69.067,0.000,0.174,1,goal
678,1,50.095,6.905,32.970,0.000,0.000,1,goal
679,2,-199.831,4.704,66.416,0.110,0.510,0,collision
680,2,50.632,13.390,117.117,0.000,0.000,1,goal
681,6,-45.984,36.231,615.781,0.000,0.000,1,goal
682,2,-199.228,14.614,188.671,0.000,0.354,0,collision
683,2,50.399,12.477,95.914,0.000,0.163,1,goal
684,2,50.435,12.001,80.977,0.000,0.118,1,goal
685,4,51.531,25.466,407.872,0.000,0.148,1,goal
686,4,51.550,25.622,407.872,0.000,0.118,1,goal
687,2,50.688,14.039,180.052,0.000,0.061,1,goal
688,1,0.000,0.000,0.000,0.000,0.000,0,not_found
689,10,-49.947,20.469,809.594,0.000,0.000,1,goal
690,2,-199.627,13.422,129.931,0.000,0.265,0,collision
691,2,-199.520,11.901,80.048,0.000,0.194,0,collision
692,3,-199.208,10.262,234.728,0.072,0.333,0,collision
693,3,51.196,20.468,413.974,0.000,0.000,1,goal
694,2,-199.203,15.340,216.401,0.000,0.042,0,collision
695,5,-47.235,33.201,586.247,0.000,0.000,1,goal
696,2,50.530,13.567,158.635,0.000,0.000,1,goal
697,2,-199.132,14.402,185.478,0.000,0.386,0,collision
698,1,0.000,0.000,0.000,0.000,0.000,0,not_found
699,5,52.456,32.950,462.225,0.000,0.006,1,goal
700,1,49.921,4.374,5.634,0.000,0.000,1,goal
701,2,50.834,14.739,190.549,0.000,0.000,1,goal
702,3,-199.052,19.965,306.406,0.000,0.003,0,collision
703,3,50.891,20.685,370.863,0.000,0.027,1,goal
704,2,50.922,14.866,208.757,0.000,0.000,1,goal
705,1,49.919,4.686,9.143,0.000,0.000,1,goal
706,2,-199.624,12.686,77.276,0.000,0.392,0,collision
707,2,-199.379,14.097,180.924,0.000,0.004,0,collision
708,1,0.000,0.000,0.000,0.000,0.000,0,not_found
709,3,-198.816,20.264,387.055,0.000,0.164,0,collision
710,1,0.000,0.000,0.000,0.000,0.000,0,not_found
711,2,50.620,14.273,168.492,0.000,0.000,1,goal
712,3,-198.949,19.766,349.803,0.000,0.038,0,collision
713,2,50.730,14.602,188.487,0.000,0.000,1,goal
714,6,-203.150,7.000,284.427,0.000,0.009,0,collision
715,5,-47.548,32.083,476.487,0.000,0.000,1,goal
716,4,-198.247,26.096,411.973,0.000,0.225,0,collision
717,5,-197.942,17.865,419.316,0.200,0.014,0,collision
718,3,-199.233,19.219,248.905,0.000,0.106,0,collision
719,3,51.440,20.648,413.282,0.000,0.000,1,goal
720,2,-199.615,4.390,61.593,0.270,0.395,0,collision
721,2,50.387,12.774,110.261,0.000,0.159,1,goal
722,1,0.000,0.000,0.000,0.000,0.000,0,not_found
723,2,-199.398,14.314,154.604,0.000,0.019,0,collision
724,2,-199.401,13.452,130.282,0.000,0.396,0,collision
725,4,52.130,27.091,425.439,0.000,0.000,1,goal
726,2,50.676,13.521,157.994,0.000,0.000,1,goal
727,4,-198.004,27.540,403.781,0.000,0.314,0,collision
728,4,51.739,26.679,394.177,0.000,0.000,1,goal
729,3,-199.350,19.465,319.083,0.000,0.262,0,collision
730,3,-199.029,19.352,293.892,0.000,0.006,0,collision
731,3,-198.864,20.697,371.136,0.000,0.039,0,collision
732,2,-199.093,14.542,203.565,0.000,0.183,0,collision
733,1,49.943,5.120,13.478,0.000,0.000,1,goal
734,3,-198.672,20.374,411.585,0.000,0.000,0,collision
735,7,-202.461,9.855,522.846,0.000,0.208,0,collision
736,1,49.978,7.336,35.238,0.000,0.000,1,goal
737,2,50.704,14.064,195.953,0.000,0.049,1,goal
738,6,-47.458,19.001,809.664,0.000,0.150,1,goal
739,2,50.419,12.623,120.334,0.000,0.007,1,goal
740,2,50.184,4.313,60.409,0.003,0.435,1,goal
741,2,-199.363,13.293,128.374,0.000,0.143,0,collision
742,2,-199.503,12.573,86.327,0.000,0.339,0,collision
743,7,-199.439,16.485,600.530,0.000,0.161,0,collision
744,4,-198.031,26.513,418.616,0.000,0.000,0,collision
745,2,50.541,13.988,136.787,0.000,0.087,1,goal
746,1,0.000,0.000,0.000,0.000,0.000,0,not_found
747,2,50.366,13.543,144.537,0.000,0.000,1,goal
748,3,-199.221,19.802,280.823,0.000,0.159,0,collision
749,2,50.518,13.059,101.874,0.000,0.023,1,goal
750,4,51.600,16.337,403.809,0.093,0.186,1,goal
751,2,-199.494,13.947,136.290,0.000,0.035,0,collision
752,2,50.502,11.919,80.211,0.000,0.012,1,goal
753,5,52.475,32.166,509.469,0.000,0.000,1,goal
754,1,0.000,0.000,0.000,0.000,0.000,0,not_found
755,1,-200.145,5.336,14.114,0.000,0.815,0,collision
756,3,-199.057,19.144,268.143,0.000,0.035,0,collision
757,1,0.000,0.000,0.000,0.000,0.000,0,not_found
758,8,-48.683,18.227,765.107,0.000,0.000,1,goal
759,1,0.000,0.000,0.000,0.000,0.000,0,not_found
760,3,-198.950,20.396,364.202,0.000,0.298,0,collision
761,3,-199.325,21.036,400.762,0.000,0.226,0,collision
762,3,-198.665,20.554,421.425,0.000,0.065,0,collision
763,3,-198.820,20.263,336.321,0.000,0.031,0,collision
764,3,50.598,19.844,351.561,0.000,0.000,1,goal
765,3,-198.867,20.406,417.656,0.000,0.323,0,collision
766,2,-199.521,13.109,126.156,0.000,0.365,0,collision
767,3,-199.152,10.142,231.640,0.125,0.431,0,collision
768,1,49.923,4.985,9.802,0.000,0.000,1,goal
769,2,50.343,4.589,64.654,0.226,0.401,1,goal
770,1,50.012,6.384,25.889,0.000,0.000,1,goal
771,2,-199.626,11.939,70.906,0.000,0.346,0,collision
772,5,52.491,32.014,474.975,0.000,0.106,1,goal
773,2,-199.357,13.704,160.542,0.000,0.032,0,collision
774,2,50.489,13.141,114.338,0.000,0.000,1,goal
775,2,50.772,14.953,210.145,0.000,0.000,1,goal
776,4,-197.906,26.599,420.806,0.000,0.000,0,collision
777,4,-198.372,16.094,395.889,0.018,0.319,0,collision
778,4,-198.645,10.775,340.964,0.200,0.232,0,collision
779,2,-199.519,13.021,101.490,0.000,0.493,0,collision
780,2,50.754,14.153,197.364,0.000,0.054,1,goal
781,1,-200.161,5.713,22.893,0.000,0.101,0,collision
782,3,-198.794,20.277,387.382,0.000,0.203,0,collision
783,4,-198.222,26.136,416.941,0.000,0.000,0,collision
784,2,50.847,14.760,207.052,0.000,0.000,1,goal
785,2,-199.576,12.701,87.530,0.000,0.070,0,collision
786,4,51.780,25.815,408.808,0.000,0.045,1,goal
787,5,52.588,32.841,430.912,0.000,0.167,1,goal
788,2,50.397,12.405,84.747,0.000,0.004,1,goal
789,3,-198.868,20.678,424.612,0.000,0.395,0,collision
790,3,51.165,19.882,352.431,0.000,0.000,1,goal
791,2,50.579,13.670,160.066,0.000,0.018,1,goal
792,1,50.284,7.868,49.069,0.000,0.000,1,goal
793,5,-47.588,32.068,471.330,0.000,0.000,1,goal
794,3,51.425,21.637,405.317,0.000,0.000,1,goal
795,3,-198.815,20.202,412.478,0.000,0.000,0,collision
796,2,-199.438,13.155,126.714,0.000,0.026,0,collision
797,2,-199.290,14.176,152.796,0.000,0.497,0,collision
798,4,-197.947,27.231,403.840,0.000,0.093,0,collision
799,3,-198.825,20.537,342.306,0.000,0.030,0,collision
800,1,-199.870,8.303,52.047,0.000,0.869,0,collision
801,2,50.320,13.750,133.895,0.000,0.032,1,goal
802,2,50.532,13.110,102.399,0.000,0.032,1,goal
803,4,-198.451,16.143,397.496,0.079,0.324,0,collision
804,1,49.928,2.993,1.810,0.000,0.000,1,goal
805,3,51.187,20.468,413.974,0.000,0.000,1,goal
806,1,0.000,0.000,0.000,0.000,0.000,0,not_found
807,1,50.189,7.637,42.152,0.000,0.000,1,goal
808,2,-199.210,14.441,201.937,0.000,0.015,0,collision
809,7,-204.400,8.095,399.667,0.095,0.136,0,collision
810,2,50.408,12.867,99.905,0.000,0.022,1,goal
811,4,-198.218,26.804,401.014,0.000,0.172,0,collision
812,1,49.912,4.231,8.141,0.000,0.000,1,goal
813,1,-200.128,5.860,23.545,0.000,0.094,0,collision
814,2,50.541,12.604,108.367,0.000,0.039,1,goal
815,2,50.258,12.665,77.092,0.000,0.431,1,goal
816,3,-199.093,9.879,224.901,0.173,0.423,0,collision
817,1,0.000,0.000,0.000,0.000,0.000,0,not_found
818,5,-198.548,12.942,436.371,0.000,0.086,0,collision
819,2,50.675,13.530,144.366,0.000,0.079,1,goal
820,4,-198.494,26.089,423.685,0.000,0.133,0,collision
821,1,-200.090,5.206,13.729,0.000,0.985,0,collision
822,2,50.613,14.116,166.292,0.000,0.026,1,goal
823,2,-199.513,12.099,125.984,0.000,0.278,0,collision
824,2,-199.644,12.334,74.264,0.000,0.622,0,collision
825,2,50.606,12.618,108.533,0.000,0.053,1,goal
826,5,52.050,21.779,416.895,0.026,0.211,1,goal
827,4,-198.115,25.965,408.676,0.000,0.109,0,collision
828,3,-198.765,19.934,379.117,0.000,0.065,0,collision
829,1,-199.853,6.604,26.872,0.000,0.651,0,collision
830,1,-199.878,8.285,51.924,0.000,0.000,0,collision
831,4,-198.145,26.186,418.208,0.000,0.178,0,collision
832,2,-199.785,14.320,169.149,0.000,0.500,0,collision
833,1,49.870,4.880,12.770,0.000,0.000,1,goal
834,4,51.000,11.971,328.942,0.000,0.035,1,goal
835,1,-199.839,6.375,25.849,0.000,0.000,0,collision
836,2,50.478,12.318,74.128,0.000,0.157,1,goal
837,2,-199.500,13.325,104.617,0.000,0.147,0,collision
838,1,0.000,0.000,0.000,0.000,0.000,0,not_found
839,2,-199.355,14.072,165.675,0.000,0.000,0,collision
840,1,0.000,0.000,0.000,0.000,0.000,0,not_found
841,2,-199.510,12.669,87.222,0.000,0.405,0,collision
842,2,-199.556,12.931,89.695,0.000,0.022,0,collision
843,3,-198.730,20.262,387.024,0.000,0.158,0,collision
844,3,-199.038,18.767,240.750,0.000,0.217,0,collision
845,2,-199.264,14.913,209.507,0.000,0.304,0,collision
846,2,50.760,14.366,184.942,0.000,0.000,1,goal
847,2,-199.371,13.938,149.679,0.000,0.075,0,collision
848,5,-47.156,32.484,578.755,0.000,0.000,1,goal
849,5,-47.420,32.364,513.321,0.000,0.000,1,goal
850,1,-199.738,8.518,53.524,0.000,0.099,0,collision
851,2,50.817,14.805,191.554,0.000,0.000,1,goal
852,2,-199.466,13.045,125.382,0.000,0.006,0,collision
853,1,0.000,0.000,0.000,0.000,0.000,0,not_found
854,1,0.000,0.000,0.000,0.000,0.000,0,not_found
855,11,-55.277,16.292,612.111,0.000,0.000,1,goal
856,2,-199.253,13.818,162.125,0.000,0.405,0,collision
857,3,51.138,19.462,319.012,0.000,0.000,1,goal
858,4,51.524,26.235,423.451,0.000,0.157,1,goal
859,3,-199.168,10.289,235.430,0.277,0.065,0,collision
860,4,-197.911,27.484,402.400,0.000,0.207,0,collision
861,2,-199.274,13.546,158.345,0.000,0.304,0,collision
862,2,-199.796,12.740,109.882,0.000,0.253,0,collision
863,3,-198.658,21.439,405.556,0.000,0.333,0,collision
864,2,50.311,12.415,74.953,0.000,0.246,1,goal
865,4,-198.572,26.080,423.451,0.000,0.172,0,collision
866,1,0.000,0.000,0.000,0.000,0.000,0,not_found
867,4,-198.304,26.328,409.987,0.000,0.000,0,collision
868,5,-197.403,32.055,445.183,0.000,0.211,0,collision
869,5,-47.105,32.783,550.229,0.000,0.000,1,goal
870,2,50.844,14.603,188.499,0.000,0.000,1,goal
871,2,50.674,13.866,135.296,0.000,0.000,1,goal
872,3,51.283,20.901,397.466,0.000,0.000,1,goal
873,1,49.930,4.448,8.618,0.000,0.000,1,goal
874,2,50.438,4.123,57.494,0.289,0.000,1,goal
875,2,50.531,13.756,133.960,0.000,0.000,1,goal
876,1,0.000,0.000,0.000,0.000,0.000,0,not_found
877,1,-200.185,3.665,4.597,0.000,0.090,0,collision
878,2,50.778,14.423,201.664,0.000,0.000,1,goal
879,9,-51.230,14.209,719.059,0.000,0.000,1,goal
880,2,50.371,11.615,68.159,0.000,0.267,1,goal
881,2,-199.120,14.901,192.991,0.000,0.164,0,collision
882,3,51.547,20.714,420.228,0.000,0.097,1,goal
883,1,49.857,7.335,40.323,0.000,0.000,1,goal
884,4,51.534,15.973,424.528,0.250,0.168,1,goal
885,1,50.217,7.740,42.776,0.000,0.000,1,goal
886,4,51.514,26.205,394.010,0.000,0.143,1,goal
887,1,0.000,0.000,0.000,0.000,0.000,0,not_found
888,1,0.000,0.000,0.000,0.000,0.000,0,not_found
889,1,0.000,0.000,0.000,0.000,0.000,0,not_found
890,1,50.146,8.086,50.560,0.000,0.000,1,goal
891,2,50.170,4.165,58.133,0.315,0.405,1,goal
892,1,0.000,0.000,0.000,0.000,0.000,0,not_found
893,1,49.879,6.757,32.194,0.000,0.000,1,goal
894,2,50.531,14.569,187.991,0.000,0.000,1,goal
895,2,-199.686,12.898,100.218,0.000,0.051,0,collision
896,5,-47.213,33.011,553.177,0.000,0.000,1,goal
897,2,-199.407,13.498,118.327,0.000,0.000,0,collision
898,2,-199.186,15.340,216.398,0.000,0.011,0,collision
899,2,50.704,14.281,154.162,0.000,0.139,1,goal
900,3,-199.131,19.766,349.803,0.000,0.027,0,collision
901,7,50.022,16.340,786.971,0.000,0.160,1,goal
902,4,-198.546,15.724,416.063,0.062,0.374,0,collision
903,5,-47.074,32.639,580.422,0.000,0.000,1,goal
904,3,-199.069,19.226,249.040,0.000,0.154,0,collision
905,1,-200.164,5.371,17.790,0.000,0.000,0,collision
906,3,-199.112,19.900,305.092,0.000,0.247,0,collision
